timestamp,totalCpuUsage,appUsage,core0_enabled,core1_enabled,core2_enabled,core3_enabled,core4_enabled,core5_enabled,core6_enabled,core7_enabled,core0,core1,core2,core3,core4,core5,core6,core7
26802,23.47594,12.24832,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,844040.0,841625.0,841625.0,841625.0
27002,23.27529,11.13166,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,969066.7,964875.0,964875.0,964875.0
27203,14.07924,10.55943,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,932904.75,934450.0,934450.0,934450.0
27403,15.81656,11.02366,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,892100.0,892100.0,892100.0,892100.0
27604,14.39517,11.0363,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,864500.0,864500.0,864500.0,864500.0
27804,20.95485,10.60073,true,true,true,true,true,true,true,true,1531920.0,1531920.0,1531920.0,1531920.0,867720.0,867720.0,867720.0,867720.0
28004,12.52814,9.877,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,593466.7,593466.7,593466.7,593466.7
28204,24.04834,10.69125,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,665800.0,665800.0,665800.0,665800.0
28404,15.52572,10.82895,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,865300.0,865300.0,865300.0,865300.0
28605,14.27452,11.64429,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,845600.0,845600.0,845600.0,845600.0
28805,13.89407,11.9092,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,869440.0,869440.0,869440.0,869440.0
29005,23.37091,11.17739,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1105333.4,1105333.4,1105333.4,1105333.4
